Date,SPX,TPX,SX5E
2013/9/11,1689.13,1101.15,3061.18
2013/9/10,1683.99,1111.97,3052.14
2013/9/9,1671.71,1056.95,3067.95
2013/9/6,1655.17,1070.77,3040.69
2013/9/5,1655.08,1090.03,3050.64
2013/9/4,1653.08,1125.47,3022.04
2013/9/3,1639.77,1096.95,3034.5
2013/8/30,1632.97,1135.78,3038.96
2013/8/29,1638.17,1134.42,3017.16
2013/8/28,1634.96,1178.87,3045.77
2013/8/27,1630.48,1168.27,3028.65
2013/8/26,1656.78,1154.07,3033.31
2013/8/23,1663.5,1194.08,3010.39
2013/8/22,1656.96,1188.34,3015.4
2013/8/21,1642.8,1276.03,3004.56
2013/8/20,1652.35,1270.39,2977.69
2013/8/19,1646.06,1269.51,2974.28
2013/8/16,1655.83,1253.24,2969.41
2013/8/15,1661.32,1245.23,2904.73
2013/8/14,1685.39,1252.85,2903.35
2013/8/13,1694.16,1230.8,2923.04
2013/8/12,1689.47,1232.2,2928.31
2013/8/9,1691.42,1210.6,2902.12
2013/8/8,1697.48,1181.83,2918.31
2013/8/7,1690.91,1194.34,2933.02
2013/8/6,1697.37,1188.57,2893.15
2013/8/5,1707.14,1153.28,2919.34
2013/8/2,1709.67,1158.37,2922.99
2013/8/1,1706.87,1165.13,2927.35
2013/7/31,1685.73,1161.19,2922.93
2013/7/30,1685.96,1172.78,2906.35
2013/7/29,1685.33,1164.35,2927.19
2013/7/26,1691.65,1143.78,2936.2
2013/7/25,1690.25,1145.6,2908.92
2013/7/24,1685.94,1126.67,2890.95
2013/7/23,1692.39,1122.97,2894.64
2013/7/22,1695.53,1136.01,2867.11
2013/7/19,1692.09,1119.2,2862.07
2013/7/18,1689.37,1133.99,2863.44
2013/7/17,1680.91,1148.57,2851.4
2013/7/16,1676.26,1147.29,2798.31
2013/7/15,1682.5,1121.04,2803.42
2013/7/12,1680.19,1102.04,2774.2
2013/7/11,1675.02,1101.74,2758.29
2013/7/10,1652.62,1066.24,2753.35
2013/7/9,1652.32,1037.76,2774.09
2013/7/8,1640.46,1010.43,2721.37
2013/7/5,1631.89,991.34,2758.31
2013/7/3,1615.41,1000.57,2742.61
2013/7/2,1614.08,1034.71,2749.27
2013/7/1,1614.96,1036.78,2821.45
2013/6/28,1606.28,1046.47,2826.05
2013/6/27,1613.2,1044.42,2812.32
2013/6/26,1603.26,1047.29,2774.58
2013/6/25,1588.03,1038.57,2787.98
2013/6/24,1573.09,1058.1,2823.35
2013/6/21,1592.43,1045.89,2854.27
2013/6/20,1588.19,1028.34,2835.86
2013/6/19,1628.93,1051.65,2852.08
2013/6/18,1651.81,1038.17,2841.61
2013/6/17,1639.04,1031.42,2827.15
2013/6/14,1626.73,1035.9,2825.62
2013/6/13,1636.36,1039.98,2816.88
2013/6/12,1612.52,1020.5,2794.44
2013/6/11,1626.13,1004.35,2790.78
2013/6/10,1642.81,1003.22,2809.08
2013/6/7,1643.38,988.62,2811
2013/6/6,1622.56,992.25,2808.64
2013/6/5,1608.9,984.33,2768.15
2013/6/4,1631.38,975.66,2759.21
2013/6/3,1640.42,953.72,2741.73
2013/5/31,1630.74,966.77,2741.96
2013/5/30,1654.41,980.7,2740.29
2013/5/29,1648.36,963.48,2752.25
2013/5/28,1660.06,962.86,2722.9
2013/5/24,1649.6,973.7,2725.4
2013/5/23,1650.51,963.61,2716.17
2013/5/22,1655.35,962.69,2717.99
2013/5/21,1669.16,942.41,2681.88
2013/5/20,1666.29,954.88,2665.61
2013/5/17,1667.47,957.02,2686.69
2013/5/16,1650.47,968.5,2674.87
2013/5/15,1658.78,957.35,2681.32
2013/5/14,1650.34,969.18,2659.71
2013/5/13,1633.77,968.82,2664.14
2013/5/10,1633.7,939.7,2650.85
2013/5/9,1626.67,955.75,2596.01
2013/5/8,1632.69,942.65,2646.54
2013/5/7,1625.96,940.25,2570.76
2013/5/6,1617.5,934.67,2603.2
2013/5/3,1614.42,920.76,2622.62
2013/5/2,1597.59,913.78,2602.59
2013/5/1,1582.7,917.09,2619.86
2013/4/30,1597.57,897.62,2602.81
2013/4/29,1593.61,887.79,2543.37
2013/4/26,1582.24,901.15,2511.83
2013/4/25,1585.16,905.16,2549.48
2013/4/24,1578.79,911.44,2586.45
2013/4/23,1578.78,890.46,2683.98
2013/4/22,1562.5,888.11,2700.93
2013/4/19,1555.25,906.22,2702.69
2013/4/18,1541.61,898.69,2667.32
2013/4/17,1552.01,889.02,2661.71
2013/4/16,1574.57,879.05,2666.52
2013/4/15,1552.36,871.88,2683.2
2013/4/12,1588.85,881.06,2719.4
2013/4/11,1593.37,888.51,2724.08
2013/4/10,1587.73,859.8,2676.21
2013/4/9,1568.61,854.09,2709.33
2013/4/8,1563.07,847.71,2755.7
2013/4/5,1553.28,838.01,2747.74
2013/4/4,1559.98,832.72,2769.64
2013/4/3,1553.69,838.61,2799.2
2013/4/2,1570.25,839.34,2786.54
2013/4/1,1562.17,816.85,2835.87
2013/3/28,1569.19,807.84,2795
2013/3/27,1562.85,801.04,2764.29
2013/3/26,1563.77,799.21,2776.78
2013/3/25,1551.69,791.29,2835.01
2013/3/22,1556.89,786.07,2821.65
2013/3/21,1545.8,788.48,2824.5
2013/3/20,1558.71,790.24,2817.99
2013/3/19,1548.34,788.74,2806.7
2013/3/18,1552.1,781.86,2809.58
2013/3/15,1560.7,781.97,2795.63
2013/3/14,1563.23,781.73,2777.39
2013/3/13,1554.52,781.46,2785.24
2013/3/12,1552.48,779.44,2773.16
2013/3/11,1556.22,771.39,2784.62
2013/3/8,1551.18,781.6,2769.08
2013/3/7,1544.26,779.5,2750.52
2013/3/6,1541.46,776.43,2763.68
2013/3/5,1539.79,767.01,2718.9
2013/3/4,1525.2,762.04,2711.74
2013/3/1,1518.2,762.16,2712
2013/2/28,1514.68,751.34,2717.38
2013/2/27,1515.99,737.51,2683.43
2013/2/26,1496.94,722.41,2704.41
2013/2/25,1487.85,722.56,2702.05
2013/2/22,1515.6,722.58,2662.88
2013/2/21,1502.42,730.74,2583.62
2013/2/20,1511.95,735.35,2575.16
2013/2/19,1530.94,745.71,2555.5
2013/2/15,1519.79,744.88,2553.49
2013/2/14,1521.38,747.95,2609.3
2013/2/13,1520.33,752.09,2624.71
2013/2/12,1519.43,743.32,2633.47
2013/2/11,1517.01,742.33,2674.33
2013/2/8,1517.93,733.46,2661.62
2013/2/7,1509.39,740.3,2595.13
2013/2/6,1512.12,741.23,2589.25
2013/2/5,1511.29,751.42,2585.28
2013/2/4,1495.71,743.27,2621.43
2013/2/1,1513.17,749.37,2639.01
2013/1/31,1498.11,753.72,2679.8
2013/1/30,1501.96,754.39,2624.02
2013/1/29,1507.84,752.3,2612.46
2013/1/28,1500.18,739.79,2641.12
2013/1/25,1502.96,732.4,2649.28
2013/1/24,1494.82,722.99,2681.67
2013/1/23,1494.81,718.32,2683.92
2013/1/22,1492.56,713.95,2708.9
2013/1/18,1485.98,716.84,2671.96
2013/1/17,1480.94,727.68,2705.47
2013/1/16,1472.63,737.13,2725.72
2013/1/15,1472.34,735.38,2744.7
2013/1/14,1470.68,727.39,2704.73
2013/1/11,1472.05,731.19,2711.85
2013/1/10,1472.12,732.35,2718.71
2013/1/9,1461.02,737.42,2728.78
2013/1/8,1457.15,745.59,2690.85
2013/1/7,1461.89,742.54,2679.89
2013/1/4,1466.47,757.66,2683.02
2013/1/3,1459.37,753.68,2619.78
2013/1/2,1462.42,756.38,2616.75
2012/12/31,1426.19,753.81,2633.55
2012/12/28,1402.43,764.8,2611.89
2012/12/27,1418.1,758.36,2570.52
2012/12/26,1419.83,756.88,2651.86
2012/12/24,1426.66,744.23,2630.05
2012/12/21,1430.15,741.82,2579.76
2012/12/20,1443.69,732.26,2640.35
2012/12/19,1435.81,737.34,2662.37
2012/12/18,1446.79,735.17,2616.65
2012/12/17,1430.36,719,2615.26
2012/12/14,1413.58,718.09,2635.35
2012/12/13,1419.45,726.69,2656.86
2012/12/12,1428.48,728.63,2648.83
2012/12/11,1427.84,731.64,2622.61
2012/12/10,1418.55,743.79,2630.3
2012/12/7,1418.07,750.03,2597.92
2012/12/6,1413.94,746.3,2617.35
2012/12/5,1409.28,755.37,2651.21
2012/12/4,1407.05,757.23,2625.17
2012/12/3,1409.46,764.59,2710.08
2012/11/30,1416.18,762.73,2702.98
2012/11/29,1415.95,765.26,2732.12
2012/11/28,1409.93,764.66,2749.27
2012/11/27,1398.94,765.81,2744.5
2012/11/26,1406.29,759.12,2744.18
2012/11/23,1409.15,747.32,2722.96
2012/11/21,1391.03,749.53,2708.28
2012/11/20,1387.81,746.95,2716.7
2012/11/19,1386.89,746.79,2726.63
2012/11/16,1359.88,751.84,2709.59
2012/11/15,1353.33,745.64,2718.93
2012/11/14,1355.49,743.7,2702.54
2012/11/13,1374.53,735.73,2701.59
2012/11/12,1380.03,723.94,2715.16
2012/11/9,1379.85,732.98,2717.79
2012/11/8,1377.51,729.78,2708.27
2012/11/7,1394.53,736.31,2706.39
2012/11/6,1428.39,731.74,2691.45
2012/11/5,1417.26,726.44,2695.56
2012/11/2,1414.2,714.91,2709.35
2012/11/1,1427.59,706.46,2701.22
2012/10/31,1412.16,717.67,2711.25
2012/10/26,1411.94,720.62,2635.93
2012/10/25,1412.97,733.82,2626.85
2012/10/24,1408.75,747.13,2659.95
2012/10/23,1413.11,740.46,2648.53
2012/10/22,1433.82,743.38,2651.09
2012/10/19,1433.19,746.34,2658.3
2012/10/18,1457.34,747.49,2654.69
2012/10/17,1460.91,757.29,2643.5
2012/10/16,1454.92,758.6,2628.01
2012/10/15,1440.13,763.93,2630.54
2012/10/12,1428.59,771.83,2627.66
2012/10/11,1432.84,776.37,2630.34
2012/10/10,1432.56,778.7,2624.03
2012/10/9,1441.48,777.11,2596.02
2012/10/8,1455.88,769.34,2601.37
2012/10/5,1460.93,770.08,2603.41
2012/10/4,1461.4,758.81,2592.09
2012/10/3,1450.99,745.48,2590.83
2012/10/2,1445.75,738.89,2582.36
2012/10/1,1444.49,745.22,2575.25
2012/9/28,1440.67,750.92,2581.69
2012/9/27,1447.15,753.96,2546.84
2012/9/26,1433.32,747.34,2543.45
2012/9/25,1441.59,734.69,2542.52
2012/9/24,1456.89,738.81,2557.03
2012/9/21,1460.15,726.57,2535.09
2012/9/20,1460.26,725.66,2519.68
2012/9/19,1461.05,726.44,2509.62
2012/9/18,1459.32,724.37,2495.21
2012/9/17,1461.19,730.07,2427.32
2012/9/14,1465.77,717.74,2461.77
2012/9/13,1459.99,730.75,2472.84
2012/9/12,1436.56,718.56,2493.14
2012/9/11,1433.57,708.24,2473.52
2012/9/10,1429.08,695.51,2479.82
2012/9/7,1437.92,708.93,2479.13
2012/9/6,1432.12,719.49,2479.1
2012/9/5,1403.43,723.62,2535.94
2012/9/4,1404.94,727.03,2517.67
2012/8/31,1406.58,721.11,2547.15
2012/8/30,1399.48,722.11,2533.87
2012/8/29,1410.49,722.25,2503.64
2012/8/28,1409.3,721.57,2515.99
2012/8/27,1410.44,733.33,2478.84
2012/8/24,1411.13,725.15,2496.1
2012/8/23,1402.08,725.54,2483.43
2012/8/22,1413.49,747.16,2490.58
2012/8/21,1413.17,738.88,2477.92
2012/8/20,1418.13,747.4,2531.1
2012/8/17,1418.16,756.68,2542.24
2012/8/16,1415.51,758.38,2574.19
2012/8/15,1405.53,765.42,2569.83
2012/8/14,1403.93,765.83,2547.9
2012/8/13,1404.11,776.57,2485.12
2012/8/10,1405.87,772.06,2469.09
2012/8/9,1402.8,792.87,2487.08
2012/8/8,1402.22,789.49,2456.54
2012/8/7,1401.35,804.27,2472.23
2012/8/6,1394.23,810.1,2496.09
2012/8/3,1390.99,809.49,2531.21
2012/8/2,1365,803.94,2485.75
2012/8/1,1375.14,809.54,2492.48
2012/7/31,1379.32,811.94,2493.59
2012/7/30,1385.3,814.13,2498.81
2012/7/27,1385.97,819.27,2454.26
2012/7/26,1360.02,803.09,2506.06
2012/7/25,1337.89,803.83,2498.52
2012/7/24,1338.31,815.48,2568.48
2012/7/23,1350.52,809.88,2557.89
2012/7/20,1362.66,805.84,2577.08
2012/7/19,1376.51,813.43,2553.03
2012/7/18,1372.78,813.69,2567.67
2012/7/17,1363.67,825.71,2553.4
2012/7/16,1353.64,832.57,2583.57
2012/7/13,1356.78,835.36,2594.56
2012/7/12,1334.76,851.02,2543.22
2012/7/11,1341.46,856.05,2564.8
2012/7/10,1341.47,854.35,2557.65
2012/7/9,1352.46,857.74,2528.53
2012/7/6,1354.68,864.43,2538.6
2012/7/5,1367.58,872.42,2524.95
2012/7/3,1374.02,851.82,2441.81
2012/7/2,1365.51,852.53,2436.54
2012/6/29,1362.16,862.07,2463.17
2012/6/28,1329.04,858.78,2440.71
2012/6/27,1331.85,868.35,2403.8
2012/6/26,1319.99,866.73,2434.23
2012/6/25,1313.72,863.61,2442.12
2012/6/22,1335.02,857.11,2461.82
2012/6/21,1325.51,845.33,2434.23
2012/6/20,1355.69,845.28,2429.17
2012/6/19,1357.98,848.71,2452.73
2012/6/18,1344.78,836.16,2490.27
2012/6/15,1342.84,822.71,2466.32
2012/6/14,1329.1,827.35,2471.53
2012/6/13,1314.88,832.86,2456.53
2012/6/12,1324.18,837.82,2430.39
2012/6/11,1308.93,831.54,2432.29
2012/6/8,1325.66,835.96,2415.96
2012/6/7,1314.99,838.48,2423.22
2012/6/6,1315.13,835.25,2437.04
2012/6/5,1285.5,834.29,2432.28
2012/6/4,1278.18,829.35,2440.24
2012/6/1,1278.05,825.4,2399.32
2012/5/31,1310.33,816.29,2372.58
2012/5/30,1313.32,819.03,2263.36
2012/5/29,1332.42,810.45,2333.38
2012/5/25,1317.82,800.25,2325.72
2012/5/24,1320.68,802.96,2340.31
2012/5/23,1318.86,786.8,2301.23
2012/5/22,1316.63,781.68,2251.05
2012/5/21,1315.99,779.07,2159.09
2012/5/18,1295.22,784.49,2151.54
2012/5/17,1304.86,782.34,2179.31
2012/5/16,1324.8,772.77,2237.33
2012/5/15,1330.66,769.85,2302.45
2012/5/14,1338.35,760.69,2284.7
2012/5/11,1353.39,762.45,2250.75
2012/5/10,1357.99,757.96,2251.96
2012/5/9,1354.58,755.27,2259.09
2012/5/8,1363.72,757.01,2228.01
2012/5/7,1369.58,761.13,2246.23
2012/5/4,1369.1,764.61,2241.85
2012/5/3,1391.57,767.4,2227.91
2012/5/2,1402.31,757.4,2235.51
2012/5/1,1405.82,756.79,2284.92
2012/4/30,1397.91,755.47,2312.41
2012/4/27,1403.36,740.68,2320.43
2012/4/26,1399.98,734.98,2292.08
2012/4/25,1390.69,731.53,2264.72
2012/4/24,1371.97,725.24,2157.62
2012/4/23,1366.94,734.6,2165.61
2012/4/20,1378.53,727.15,2127.95
2012/4/19,1376.92,733.47,2130.71
2012/4/18,1385.14,731.93,2186.81
2012/4/17,1390.78,729.6,2199.42
2012/4/16,1369.57,736.28,2207.49
2012/4/13,1370.26,742.99,2198.01
2012/4/12,1387.57,728.61,2155.64
2012/4/11,1368.71,722.12,2181.23
2012/4/10,1358.59,721.45,2148.21
2012/4/9,1382.2,724.25,2143.5
2012/4/5,1398.08,726.44,2143.38
2012/4/4,1398.96,723.12,2137.7
2012/4/3,1413.38,725.68,2143.9
2012/4/2,1419.04,718.49,2143.08
2012/3/30,1408.47,716.38,2137.73
2012/3/29,1403.28,723.56,2087.31
2012/3/28,1405.54,725.02,2078.96
2012/3/27,1412.52,736.98,2068.66
2012/3/26,1416.51,740.71,2118.94
2012/3/23,1397.11,746.69,2116.18
2012/3/22,1392.79,738.12,2160.31
2012/3/21,1402.9,745.11,2147.92
2012/3/20,1405.52,749.63,2161.87
2012/3/19,1409.75,738.01,2156.52
2012/3/16,1404.17,748.61,2134.05
2012/3/15,1402.6,744.14,2192.85
2012/3/14,1394.28,740.01,2150.16
2012/3/13,1395.95,728.46,2144.69
2012/3/12,1371.09,729.68,2146.91
2012/3/9,1370.87,715.7,2175.34
2012/3/8,1365.91,706.6,2178.67
2012/3/7,1352.63,706.08,2201.95
2012/3/6,1343.36,717.79,2254.54
2012/3/5,1364.34,717.08,2247.38
2012/3/2,1369.63,719.98,2225.63
2012/3/1,1374.09,727.71,2236.11
2012/2/29,1365.68,724.11,2283.09
2012/2/28,1372.18,730.91,2248.34
2012/2/27,1367.59,735.85,2287.1
2012/2/24,1365.74,729.13,2290.31
2012/2/23,1363.46,730.3,2306.69
2012/2/22,1357.66,749.4,2306.43
2012/2/21,1362.21,738.03,2344.02
2012/2/17,1361.23,750.45,2322.69
2012/2/16,1358.04,752.02,2322.91
2012/2/15,1343.23,738.58,2284.08
2012/2/14,1350.5,754.5,2244.83
2012/2/13,1351.77,764.06,2311.27
2012/2/10,1342.64,771.43,2284.67
2012/2/9,1351.95,762.79,2327.84
2012/2/8,1349.96,746.48,2367.05
2012/2/7,1347.05,747.7,2301.19
2012/2/6,1344.33,755.44,2291.51
2012/2/3,1344.9,744.21,2352.24
2012/2/2,1325.54,746.02,2341.36
2012/2/1,1324.09,751.49,2321.53
2012/1/31,1312.41,751.24,2392.54
2012/1/30,1313.01,761.88,2398.46
2012/1/27,1316.33,748.81,2458.98
2012/1/26,1318.43,758.83,2501.18
2012/1/25,1326.05,753.44,2477.28
2012/1/24,1314.66,755,2452.74
2012/1/23,1316,741.55,2496.68
2012/1/20,1315.38,736.86,2525.21
2012/1/19,1314.5,726.25,2539.87
2012/1/18,1308.04,736.18,2525.43
2012/1/17,1293.67,747.11,2530.22
2012/1/13,1289.09,761.17,2567.58
2012/1/12,1295.5,762.3,2576.61
2012/1/11,1292.48,754.07,2608.42
2012/1/10,1292.08,748.55,2608.3
2012/1/9,1280.7,728.85,2593.97
2012/1/6,1277.81,744.54,2574.79
2012/1/5,1281.06,757.13,2556.82
2012/1/4,1277.3,755.04,2514.97
2012/1/3,1277.06,768.13,2515.95
2011/12/30,1257.61,751.76,2514.22
2011/12/29,1263.02,741.69,2460.77
2011/12/28,1249.64,749.82,2443.52
2011/12/27,1265.43,741.26,2529.86
2011/12/23,1265.33,755.7,2546.16
2011/12/22,1254,757.41,2548.66
2011/12/21,1243.72,753.63,2512.11
2011/12/20,1241.31,741.2,2519.72
2011/12/19,1205.35,755.82,2513.06
2011/12/16,1219.66,769.78,2523.69
2011/12/15,1215.75,778.28,2508.08
2011/12/14,1211.82,770.6,2519
2011/12/13,1225.73,767.3,2541.6
2011/12/12,1236.47,758.83,2550.28
2011/12/9,1255.19,756.07,2520.31
2011/12/8,1234.35,751.82,2489.35
2011/12/7,1261.01,742.24,2493.96
2011/12/6,1258.47,750.39,2488.29
2011/12/5,1257.08,742.84,2491.54
2011/12/2,1244.28,751.69,2480.76
2011/12/1,1244.58,767.31,2522.34
2011/11/30,1246.96,776.65,2512.92
2011/11/29,1195.19,779.06,2514.12
2011/11/28,1192.55,777.12,2507.89
2011/11/25,1158.67,768.19,2515.15
2011/11/23,1161.79,770.88,2478.15
2011/11/22,1188.04,776.73,2470.79
2011/11/21,1192.98,770.39,2416.66
2011/11/18,1215.65,782.86,2404.62
2011/11/17,1216.13,800.96,2436.62
2011/11/16,1236.91,826.36,2460.4
2011/11/15,1257.81,826.75,2421.12
2011/11/14,1251.78,843.96,2432.07
2011/11/11,1263.86,851.7,2441.44
2011/11/10,1239.69,841.37,2426.96
2011/11/9,1229.1,848.37,2435.04
2011/11/8,1275.92,859.11,2390.64
2011/11/7,1261.12,866.2,2396.63
2011/11/4,1253.23,861.91,2361.56
2011/11/3,1261.16,868.81,2338.01
2011/11/2,1237.9,860.11,2345.85
2011/11/1,1218.28,860.66,2339.51
2011/10/31,1253.3,853.75,2347.47
2011/10/28,1285.09,859.36,2286.45
2011/10/27,1284.59,856.88,2298.65
2011/10/26,1242,860.53,2315.75
2011/10/25,1229.05,857.19,2349.89
2011/10/24,1254.2,870.16,2389.91
2011/10/21,1238.25,874.34,2370.2
2011/10/20,1215.39,870.48,2316.55
2011/10/19,1209.88,873.51,2292.28
2011/10/18,1225.38,865.18,2255.03
2011/10/17,1200.86,864.11,2290.31
2011/10/14,1224.58,853.86,2290.37
2011/10/13,1203.66,849.22,2273.02
2011/10/12,1207.25,844.11,2244.35
2011/10/11,1195.54,830.34,2262.39
2011/10/10,1194.89,825.64,2202.95
2011/10/7,1155.46,833.2,2202.72
2011/10/6,1164.97,825.51,2224.89
2011/10/5,1144.03,828.99,2205.91
2011/10/4,1123.95,815.73,2260.98
2011/10/3,1099.23,806.83,2269.46
2011/9/30,1131.42,805.34,2342.59
2011/9/29,1160.4,812.41,2288.05
2011/9/28,1151.06,824.65,2344.92
2011/9/27,1175.38,822.86,2356.71
2011/9/26,1162.95,812.26,2369.39
2011/9/23,1136.43,817.38,2342.5
2011/9/22,1129.56,812.95,2313.84
2011/9/21,1166.76,814.45,2330.43
2011/9/20,1202.09,813.76,2234.17
2011/9/19,1204.09,807.99,2221.76
2011/9/16,1216.01,816.57,2111.26
2011/9/15,1209.11,825.76,2090.25
2011/9/14,1188.68,839.41,2096.79
2011/9/13,1172.87,838.48,2136.81
2011/9/12,1162.27,823.68,2160.28
2011/9/9,1154.23,824.9,2236.68
2011/9/8,1185.9,827.08,2242.78
2011/9/7,1198.62,817.74,2267.96
2011/9/6,1165.24,819.16,2254
2011/9/2,1173.97,817.68,2288.32
2011/9/1,1204.42,827.77,2324.81
2011/8/31,1218.89,831.89,2254.92
2011/8/30,1212.92,837.96,2249.39
2011/8/29,1210.09,828.85,2303.2
2011/8/26,1176.8,829.55,2275.92
2011/8/25,1159.27,839.94,2291.47
2011/8/24,1177.6,849.34,2347.94
2011/8/23,1162.35,857.62,2291.89
2011/8/22,1123.82,856.46,2259.73
2011/8/19,1123.53,853.21,2385.22
2011/8/18,1140.65,856.5,2462.36
2011/8/17,1193.89,865.55,2476.92
2011/8/16,1192.76,851.85,2335.06
2011/8/15,1204.49,839.87,2343.96
2011/8/12,1178.81,833.64,2369.07
2011/8/11,1172.64,840.68,2337.51
2011/8/10,1120.76,842.18,2271.77
2011/8/9,1172.53,841.72,2330.08
2011/8/8,1119.46,837.17,2306.81
2011/8/5,1199.38,827.56,2315.89
2011/8/4,1200.07,836.34,2355.48
2011/8/3,1260.34,841.29,2332.52
2011/8/2,1254.05,846.72,2372.15
2011/8/1,1286.94,844.59,2315.97
2011/7/29,1292.28,838.51,2320.8
2011/7/28,1300.67,852.34,2269.19
2011/7/27,1304.89,853.13,2248.78
2011/7/26,1331.94,841.1,2179.42
2011/7/25,1337.43,839.61,2091.09
2011/7/22,1345.02,847.16,2138.24
2011/7/21,1343.8,859.75,2179.66
2011/7/20,1325.84,862.62,2212.44
2011/7/19,1326.73,869.38,2176.64
2011/7/18,1305.44,866.09,2194.03
2011/7/15,1316.14,850.21,2083.35
2011/7/14,1308.87,857.85,2026.03
2011/7/13,1317.72,857.38,1995.75
2011/7/12,1313.64,853.95,2098.49
2011/7/11,1319.49,861.1,2140.41
2011/7/8,1343.8,868.13,2096.1
2011/7/7,1353.22,830.39,2159.28
2011/7/6,1339.23,810.8,2155.62
2011/7/5,1337.88,817.63,2083.38
2011/7/1,1339.67,766.73,2036.64
2011/6/30,1320.64,846.96,1995.01
2011/6/29,1307.41,915.51,2073.67
2011/6/28,1296.67,930.84,2163.4
2011/6/27,1280.1,944.29,2151.16
2011/6/24,1268.45,939.16,2080.1
2011/6/23,1283.5,941.63,2107.27
2011/6/22,1287.14,955.59,2220.72
2011/6/21,1295.52,948.69,2305.75
2011/6/20,1278.36,942.87,2302.08
2011/6/17,1271.5,963.7,2239.14
2011/6/16,1267.64,951.27,2239.3
2011/6/15,1265.42,941.93,2190.44
2011/6/14,1287.87,934.22,2216.7
2011/6/13,1271.83,946.88,2238.7
2011/6/10,1270.98,956.7,2199.98
2011/6/9,1289,974.63,2183.39
2011/6/8,1279.56,973.6,2159.07
2011/6/7,1284.94,974.14,2206.61
2011/6/6,1286.17,967.3,2331.12
2011/6/3,1300.16,962.57,2323.67
2011/6/2,1312.94,959.19,2324.48
2011/6/1,1314.55,946.63,2307.33
2011/5/31,1345.2,944.02,2215.45
2011/5/27,1331.1,944,2153.77
2011/5/26,1325.69,940.43,2294.24
2011/5/25,1320.47,935.36,2286.91
2011/5/24,1316.28,927.57,2375.15
2011/5/23,1317.37,929.64,2412.29
2011/5/20,1333.27,913.52,2497.83
2011/5/19,1343.6,910.08,2544.89
2011/5/18,1340.68,919.69,2593.34
2011/5/17,1328.98,929.66,2670.37
2011/5/16,1329.47,922.64,2692.76
2011/5/13,1337.77,929.28,2693.71
2011/5/12,1348.65,917.18,2739.65
2011/5/11,1342.08,910.85,2742.7
2011/5/10,1357.16,927.19,2772.6
2011/5/9,1346.3,936.87,2763.34
2011/5/6,1340.2,931.58,2705.75
2011/5/5,1335.1,928.73,2657.45
2011/5/4,1347.32,930.31,2622.36
2011/5/3,1356.62,937.74,2675.38
2011/5/2,1361.22,929.64,2695.29
2011/4/29,1363.61,926.94,2715.05
2011/4/28,1360.48,926.42,2693.53
2011/4/27,1355.66,924.51,2709.14
2011/4/26,1347.24,911.69,2790.09
2011/4/25,1335.25,911.8,2844.51
2011/4/21,1337.39,898.8,2832.63
2011/4/20,1330.36,908.01,2850.51
2011/4/19,1312.62,902.83,2870.19
2011/4/18,1305.14,904.68,2875.67
2011/4/15,1319.68,901.66,2848.53
2011/4/14,1314.52,905.78,2802.55
2011/4/13,1314.41,906.21,2750.49
2011/4/12,1314.16,898.55,2723.93
2011/4/11,1324.46,903.14,2715.88
2011/4/8,1328.17,903.84,2730.86
2011/4/7,1333.51,902.42,2795.07
2011/4/6,1335.54,901.89,2801.99
2011/4/5,1332.63,897.4,2748.01
2011/4/4,1332.87,888.22,2770.12
2011/4/1,1332.41,891.6,2730.62
2011/3/31,1325.83,887.39,2731.5
2011/3/30,1328.26,879.1,2779.94
2011/3/29,1319.44,881.41,2733.95
2011/3/28,1310.19,879.22,2732.54
2011/3/25,1313.8,877.21,2778.12
2011/3/24,1309.66,866.07,2752.06
2011/3/23,1297.54,860.94,2774.5
2011/3/22,1293.77,874.59,2765.33
2011/3/21,1298.38,866.81,2789.11
2011/3/18,1279.21,869.81,2782.57
2011/3/17,1273.71,866.57,2827.66
2011/3/16,1256.88,875.48,2861.92
2011/3/15,1281.87,869.52,2814.34
2011/3/14,1296.39,868.81,2819.4
2011/3/11,1304.28,850.3,2799.82
2011/3/10,1295.11,847.77,2816.84
2011/3/9,1320.03,851.56,2801.27
2011/3/8,1321.82,846.98,2794.26
2011/3/7,1310.13,856.37,2853.98
2011/3/4,1321.15,852.98,2890.6
2011/3/3,1330.97,839.95,2867.3
2011/3/2,1308.44,841.74,2849.6
2011/3/1,1306.33,834.98,2881.31
2011/2/28,1327.22,816.33,2894.6
2011/2/25,1319.88,803.12,2917.05
2011/2/24,1306.1,803.3,2942.43
2011/2/23,1307.4,810.91,2939.02
2011/2/22,1315.45,814.33,2902.4
2011/2/18,1343.01,817.76,2952.9
2011/2/17,1340.43,817.94,2926.54
2011/2/16,1336.32,821.23,2952.02
2011/2/15,1328.01,824.88,3000.39
2011/2/14,1332.32,820.4,3008.89
2011/2/11,1329.15,823.69,3011.25
2011/2/10,1321.87,833.73,3005.33
2011/2/9,1320.88,830.52,2977.59
2011/2/8,1324.57,826.38,2955.36
2011/2/7,1319.05,836.95,2936.3
2011/2/4,1310.87,822.65,2921.43
2011/2/3,1307.1,824.6,2857.61
2011/2/2,1304.03,839.44,2847.96
2011/2/1,1307.59,846.06,2919.05
2011/1/31,1286.12,844.5,2917.72
2011/1/28,1276.34,832.64,2949.98
2011/1/27,1299.54,822.74,2932.33
2011/1/26,1296.63,829.97,2974.58
2011/1/25,1291.18,829.51,2984.66
2011/1/24,1290.84,846.97,2963.69
2011/1/21,1283.35,842.65,2971.48
